,DATE OF FIRE,SUBREGION ID,SUBREGION,CITY ID,CITY,HA WOODED,HA NOT WOODED,HA NO FOREST,HA FOREST
5841,16/12/2021,10,Baix Empordà,170139,Begur,0.0,0.0,0.0,0.0
5842,16/12/2021,4,Alt Urgell,250772,Coll de Nargó,0.0,0.01,0.0,0.01
5843,21/12/2021,31,Ripollès,171479,Ripoll,0.0,0.1,0.0,0.1
5844,23/12/2021,2,Alt Empordà,170470,Castelló d'Empúries,0.0,0.2,0.0,0.2
5845,29/12/2021,8,Baix Camp,430094,Alforja,0.0,0.75,0.0,0.75
5846,29/12/2021,21,Maresme,82140,Vilassar de Dalt,0.01,0.0,0.0,0.01
5847,30/12/2021,12,Baix Penedès,431378,Sant Jaume dels Domenys,0.0,0.05,0.0,0.05
5848,01/01/2022,24,Osona,80673,Centelles,0.0,0.25,0.0,0.25
5849,01/01/2022,23,Noguera,250371,"Avellanes i Santa Linya, les",0.0,0.01,0.0,0.01
5850,04/01/2022,22,Montsià,430445,"Sénia, la",0.0,0.01,0.0,0.01
5851,05/01/2022,28,Pla de l'Estany,171740,Sant Miquel de Campmajor,0.15,0.0,0.0,0.15
5852,05/01/2022,2,Alt Empordà,171061,Mollet de Peralada,0.3,0.0,0.0,0.3
5853,07/01/2022,36,Tarragonès,431482,Tarragona,0.01,0.01,0.0,0.02
5854,08/01/2022,3,Alt Penedès,80850,Font-rubí,0.34,0.0,0.0,0.34
5855,08/01/2022,35,Solsonès,251636,"Coma i la Pedra, la",0.0,0.01,0.0,0.01
5856,09/01/2022,11,Baix Llobregat,81691,"Prat de Llobregat, el",0.0,0.04,0.0,0.04
5857,09/01/2022,11,Baix Llobregat,80728,Corbera de Llobregat,0.03,0.0,0.0,0.03
5858,11/01/2022,24,Osona,81173,"Masies de Voltregà, les",0.53,0.0,0.0,0.53
5859,12/01/2022,33,Segrià,250387,Aitona,0.0,0.2,0.0,0.2
5860,12/01/2022,21,Maresme,82819,Teià,0.0,0.0,0.0,0.0
5861,13/01/2022,16,Conca de Barberà,431423,Sarral,0.0,0.0,0.0,0.0
5862,13/01/2022,3,Alt Penedès,82515,Santa Margarida i els Monjos,0.0,0.02,0.0,0.02
5863,13/01/2022,35,Solsonès,251636,"Coma i la Pedra, la",0.66,0.0,0.0,0.66
5864,14/01/2022,16,Conca de Barberà,430862,Montblanc,0.0,0.07,0.0,0.07
5865,15/01/2022,7,Bages,81786,Rajadell,0.03,0.0,0.0,0.03
5866,15/01/2022,33,Segrià,250117,Alcarràs,0.0,0.0,0.0,0.0
5867,15/01/2022,25,Pallars Jussà,251615,Conca de Dalt,0.25,0.0,1.0,0.25
5868,16/01/2022,20,Gironès,170448,Cassà de la Selva,0.03,0.0,0.0,0.03
5869,16/01/2022,31,Ripollès,170963,"Llosses, les",0.05,0.0,0.0,0.05
5870,16/01/2022,3,Alt Penedès,82362,Sant Quintí de Mediona,0.0,0.15,0.0,0.15
5871,18/01/2022,4,Alt Urgell,250306,"Pont de Bar, el",0.0,1.8,1.3,1.8
5872,18/01/2022,26,Pallars Sobirà,250827,Espot,0.0,9.1,0.0,9.1
5873,20/01/2022,4,Alt Urgell,251850,Ribera d'Urgellet,0.27,0.0,0.0,0.27
5874,21/01/2022,12,Baix Penedès,430799,Masllorenç,0.0,0.0,0.0,0.0
5875,22/01/2022,7,Bages,82628,Sant Vicenç de Castellet,0.02,0.0,0.0,0.02
5876,22/01/2022,25,Pallars Jussà,251155,Isona i Conca Dellà,0.0,0.09,0.0,0.09
5877,23/01/2022,14,Berguedà,83089,Viver i Serrateix,0.0,0.09,0.0,0.09
5878,23/01/2022,19,Garrotxa,172076,"Vall d'en Bas, la",0.0,0.0,0.0,0.0
5879,23/01/2022,16,Conca de Barberà,431418,Pontils,0.12,0.0,0.0,0.12
5880,24/01/2022,16,Conca de Barberà,431418,Pontils,0.3,0.0,0.0,0.3
5881,24/01/2022,16,Conca de Barberà,431074,Pira,0.0,0.75,0.0,0.75
5882,25/01/2022,3,Alt Penedès,80654,Castellví de la Marca,0.0,0.02,0.0,0.02
5883,25/01/2022,38,Urgell,250463,Belianes,0.0,0.15,0.0,0.15
5884,26/01/2022,3,Alt Penedès,82515,Santa Margarida i els Monjos,0.04,0.0,0.0,0.04
5885,27/01/2022,21,Maresme,80076,Arenys de Munt,0.0,0.0,0.0,0.0
5886,28/01/2022,2,Alt Empordà,170741,Fortià,0.0,0.2,0.0,0.2
5887,28/01/2022,36,Tarragonès,431482,Tarragona,0.0,0.01,0.0,0.01
5888,28/01/2022,2,Alt Empordà,170600,Darnius,0.0,1.3,0.0,1.3
5889,28/01/2022,24,Osona,82016,Sant Boi de Lluçanès,0.0,1.0,0.0,1.0
5890,28/01/2022,11,Baix Llobregat,83015,Viladecans,0.01,0.0,0.0,0.01
5891,29/01/2022,24,Osona,82439,Santa Cecília de Voltregà,0.15,0.0,0.0,0.15
5892,29/01/2022,20,Gironès,171864,Sarrià de Ter,0.0,0.0,0.0,0.0
5893,29/01/2022,23,Noguera,250156,Algerri,0.0,1.25,0.0,1.25
5894,29/01/2022,22,Montsià,431384,Santa Bàrbara,0.0,0.25,0.0,0.25
5895,30/01/2022,7,Bages,81398,Mura,0.0,0.07,0.0,0.07
5896,31/01/2022,3,Alt Penedès,82401,Sant Sadurní d'Anoia,0.0,0.03,0.0,0.03
5897,31/01/2022,7,Bages,80983,Sant Salvador de Guardiola,0.0,0.02,0.0,0.02
5898,31/01/2022,9,Baix Ebre,431554,Tortosa,0.03,0.0,0.02,0.03
5899,01/02/2022,2,Alt Empordà,170865,"Jonquera, la",0.0,0.04,0.0,0.04
5900,01/02/2022,2,Alt Empordà,171328,Peralada,4.0,11.0,16.0,15.0
5901,01/02/2022,42,Moianès,82397,Sant Quirze Safaja,0.03,0.0,0.05,0.03
5902,02/02/2022,18,Garrigues,251706,Bellaguarda,0.03,0.0,0.0,0.03
5903,02/02/2022,31,Ripollès,171479,Ripoll,0.04,0.0,0.0,0.04
5904,02/02/2022,19,Garrotxa,171058,Mieres,0.03,0.0,0.0,0.03
5905,02/02/2022,2,Alt Empordà,171714,Sant Llorenç de la Muga,0.0,0.12,0.0,0.12
5906,03/02/2022,2,Alt Empordà,170773,Garriguella,0.0,0.03,0.0,0.03
5907,03/02/2022,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.0,0.2,0.0,0.2
5908,04/02/2022,9,Baix Ebre,431554,Tortosa,0.5,2.0,0.0,2.5
5909,05/02/2022,25,Pallars Jussà,251155,Isona i Conca Dellà,0.0,3.92,0.0,3.92
5910,05/02/2022,36,Tarragonès,430477,Constantí,0.0,0.34,0.0,0.34
5911,05/02/2022,25,Pallars Jussà,251155,Isona i Conca Dellà,0.0,1.27,0.0,1.27
5912,06/02/2022,31,Ripollès,171479,Ripoll,0.13,0.0,0.0,0.13
5913,06/02/2022,11,Baix Llobregat,81580,"Papiol, el",0.0,0.0,0.0,0.0
5914,06/02/2022,11,Baix Llobregat,81234,Molins de Rei,0.0,0.0,0.0,0.0
5915,06/02/2022,9,Baix Ebre,431554,Tortosa,0.04,0.0,0.0,0.04
5916,07/02/2022,33,Segrià,252108,Soses,0.0,0.14,0.0,0.14
5917,07/02/2022,30,Ribera d'Ebre,431779,Vinebre,0.0,0.07,0.0,0.07
5918,07/02/2022,3,Alt Penedès,82732,Subirats,0.07,0.2,0.02,0.26
5919,07/02/2022,36,Tarragonès,430477,Constantí,0.0,0.7,0.0,0.7
5920,07/02/2022,10,Baix Empordà,171997,Torroella de Montgrí,0.03,0.0,0.0,0.03
5921,08/02/2022,40,Vallès Occidental,81846,Rubí,0.0,0.01,0.0,0.01
5922,08/02/2022,8,Baix Camp,430923,Mont-roig del Camp,0.0,0.25,0.0,0.25
5923,08/02/2022,34,Selva,171595,Sant Feliu de Buixalleu,0.01,0.0,0.0,0.01
5924,08/02/2022,9,Baix Ebre,430081,Alfara de Carles,0.0,0.0,0.0,0.0
5925,08/02/2022,4,Alt Urgell,251403,Montferrer i Castellbò,0.5,0.5,0.0,1.0
5926,09/02/2022,37,Terra Alta,430640,Gandesa,0.0,0.5,0.0,0.5
5927,09/02/2022,14,Berguedà,80575,Castell de l'Areny,0.27,0.0,0.0,0.27
5928,09/02/2022,4,Alt Urgell,250772,Coll de Nargó,0.07,0.0,0.0,0.07
5929,10/02/2022,4,Alt Urgell,252038,"Seu d'Urgell, la",0.03,0.02,0.0,0.05
5930,11/02/2022,7,Bages,81398,Mura,0.0,0.0,0.0,0.0
5931,11/02/2022,13,Barcelonès,80193,Barcelona,0.0,0.01,0.0,0.01
5932,12/02/2022,14,Berguedà,80240,Borredà,0.0,0.0,0.0,0.0
5933,12/02/2022,14,Berguedà,80240,Borredà,0.0,0.0,0.0,0.0
5934,12/02/2022,2,Alt Empordà,170470,Castelló d'Empúries,0.0,0.0,0.0,0.0
5935,12/02/2022,7,Bages,80386,Callús,0.0,0.0,0.0,0.0
5936,13/02/2022,34,Selva,172333,Vilobí d'Onyar,0.04,0.0,0.0,0.04
5937,14/02/2022,8,Baix Camp,430311,"Borges del Camp, les",0.0,0.23,0.0,0.23
5938,14/02/2022,40,Vallès Occidental,81846,Rubí,0.0,0.01,0.0,0.01
5939,15/02/2022,38,Urgell,251305,Maldà,0.0,0.46,0.0,0.46
5940,15/02/2022,28,Pla de l'Estany,170561,Cornellà del Terri,0.06,0.0,0.0,0.06
5941,15/02/2022,16,Conca de Barberà,431687,Vilanova de Prades,0.0,0.03,0.0,0.03
5942,15/02/2022,9,Baix Ebre,430081,Alfara de Carles,0.0,0.01,0.0,0.01
5943,16/02/2022,40,Vallès Occidental,81846,Rubí,0.0,0.01,0.0,0.01
5944,16/02/2022,6,Anoia,82861,"Torre de Claramunt, la",0.02,0.0,0.0,0.02
5945,17/02/2022,42,Moianès,80706,Collsuspina,0.0,0.01,0.0,0.01
5946,17/02/2022,26,Pallars Sobirà,252094,Sort,0.35,0.4,0.0,0.75
5947,17/02/2022,28,Pla de l'Estany,171903,Serinyà,0.0,0.0,0.0,0.0
5948,18/02/2022,38,Urgell,259025,Sant Martí de Riucorb,0.0,2.5,0.0,2.5
5949,18/02/2022,6,Anoia,80214,Bellprat,0.54,0.0,0.0,0.54
5950,18/02/2022,13,Barcelonès,80193,Barcelona,0.0,0.01,0.0,0.01
5951,18/02/2022,14,Berguedà,80497,Casserres,2.9,0.0,0.0,2.9
5952,19/02/2022,16,Conca de Barberà,430862,Montblanc,0.0,0.04,0.0,0.04
5953,19/02/2022,10,Baix Empordà,170577,Corçà,0.0,0.0,0.0,0.0
5954,19/02/2022,20,Gironès,172168,Viladasens,0.06,0.0,0.0,0.06
5955,20/02/2022,1,Alt Camp,431606,Vallmoll,0.0,0.1,0.0,0.1
5956,21/02/2022,10,Baix Empordà,171812,Santa Cristina d'Aro,0.0,0.03,0.0,0.03
5957,21/02/2022,40,Vallès Occidental,81846,Rubí,0.0,0.01,0.0,0.01
5958,21/02/2022,33,Segrià,250117,Alcarràs,5.0,0.25,0.0,5.25
5959,21/02/2022,2,Alt Empordà,171523,Roses,29.6,336.8,0.0,366.4
5960,21/02/2022,15,Cerdanya,251272,Lles de Cerdanya,0.3,0.5,0.0,0.8
5961,22/02/2022,42,Moianès,80706,Collsuspina,0.0,0.08,0.0,0.08
5962,23/02/2022,2,Alt Empordà,171523,Roses,0.0,0.0,0.0,0.0
5963,23/02/2022,6,Anoia,81192,Masquefa,0.0,0.19,0.0,0.19
5964,23/02/2022,31,Ripollès,171925,Setcases,0.0,6.5,0.0,6.5
5965,23/02/2022,18,Garrigues,251180,Juncosa,0.94,0.0,0.0,0.94
5966,23/02/2022,25,Pallars Jussà,259046,Castell de Mur,0.2,2.5,0.0,2.7
5967,23/02/2022,2,Alt Empordà,171523,Roses,0.0,0.0,0.0,0.0
5968,23/02/2022,12,Baix Penedès,431378,Sant Jaume dels Domenys,0.0,0.27,0.0,0.27
5969,23/02/2022,3,Alt Penedès,80919,Gelida,0.02,0.0,0.0,0.02
5970,23/02/2022,2,Alt Empordà,171523,Roses,0.01,0.0,0.0,0.01
5971,23/02/2022,2,Alt Empordà,171523,Roses,0.04,0.0,0.0,0.04
5972,23/02/2022,34,Selva,172137,Vidreres,0.01,0.0,0.0,0.01
5973,23/02/2022,40,Vallès Occidental,82671,Sentmenat,0.0,0.14,0.0,0.14
5974,23/02/2022,36,Tarragonès,431444,"Secuita, la",0.06,0.0,0.0,0.06
5975,23/02/2022,18,Garrigues,251180,Juncosa,0.06,0.0,0.0,0.06
5976,25/02/2022,2,Alt Empordà,170622,"Escala, l'",0.1,0.0,0.0,0.1
5977,25/02/2022,25,Pallars Jussà,251155,Isona i Conca Dellà,0.0,0.08,0.0,0.08
5978,26/02/2022,2,Alt Empordà,171292,Pedret i Marzà,0.02,0.0,0.0,0.02
5979,26/02/2022,10,Baix Empordà,170852,Jafre,0.0,0.2,0.0,0.2
5980,27/02/2022,4,Alt Urgell,252398,"Valls de Valira, les",0.12,0.0,0.0,0.12
5981,27/02/2022,10,Baix Empordà,172095,Vall-llobrega,0.02,0.0,0.0,0.02
5982,28/02/2022,8,Baix Camp,431286,Riudecols,0.0,0.12,0.03,0.12
5983,28/02/2022,20,Gironès,171557,Salt,0.12,0.0,0.0,0.12
5984,28/02/2022,36,Tarragonès,431649,Vespella de Gaià,0.0,0.01,0.0,0.01
5985,28/02/2022,10,Baix Empordà,171447,Regencós,0.04,0.0,0.0,0.04
5986,28/02/2022,37,Terra Alta,430640,Gandesa,0.02,0.0,0.0,0.02
5987,28/02/2022,20,Gironès,171557,Salt,0.0,0.25,0.0,0.25
5988,01/03/2022,9,Baix Ebre,439060,"Ampolla, l'",0.1,0.0,0.0,0.1
5989,01/03/2022,9,Baix Ebre,430081,Alfara de Carles,0.0,0.0,0.0,0.0
5990,01/03/2022,25,Pallars Jussà,252017,Sarroca de Bellera,1.54,0.0,0.0,1.54
5991,01/03/2022,20,Gironès,171557,Salt,0.18,0.07,0.0,0.25
5992,02/03/2022,11,Baix Llobregat,83015,Viladecans,0.01,0.0,0.0,0.01
5993,02/03/2022,15,Cerdanya,251790,Prullans,0.0,0.48,0.0,0.48
5994,02/03/2022,15,Cerdanya,170828,Guils de Cerdanya,0.0,0.1,0.0,0.1
5995,02/03/2022,30,Ribera d'Ebre,430944,Móra la Nova,0.0,0.0,0.0,0.0
5996,02/03/2022,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.2,0.0,0.0,0.2
5997,03/03/2022,33,Segrià,251207,Lleida,0.1,0.1,0.0,0.2
5998,03/03/2022,3,Alt Penedès,80919,Gelida,0.0,0.0,0.0,0.0
5999,03/03/2022,15,Cerdanya,251272,Lles de Cerdanya,0.0,0.12,0.0,0.12
6000,03/03/2022,11,Baix Llobregat,81234,Molins de Rei,0.02,0.0,0.0,0.02
6001,04/03/2022,11,Baix Llobregat,83015,Viladecans,0.03,0.0,0.0,0.03
6002,05/03/2022,33,Segrià,251207,Lleida,0.1,0.0,0.0,0.1
6003,05/03/2022,25,Pallars Jussà,252347,Tremp,0.1,0.0,0.0,0.1
6004,05/03/2022,7,Bages,80983,Sant Salvador de Guardiola,0.03,0.0,0.0,0.03
6005,06/03/2022,10,Baix Empordà,171175,Palafrugell,0.0,0.0,0.0,0.0
6006,06/03/2022,7,Bages,81136,Manresa,0.03,0.0,0.0,0.03
6007,06/03/2022,23,Noguera,250621,Camarasa,0.0,0.0,0.0,0.0
6008,07/03/2022,25,Pallars Jussà,251902,Salàs de Pallars,0.0,0.6,0.2,0.6
6009,10/03/2022,33,Segrià,252326,Torres de Segre,0.0,0.25,0.0,0.25
6010,10/03/2022,26,Pallars Sobirà,250864,Esterri d'Àneu,0.0,0.99,0.0,0.99
6011,22/03/2022,13,Barcelonès,80193,Barcelona,0.0,0.0,0.0,0.0
6012,23/03/2022,3,Alt Penedès,81458,Olèrdola,0.0,0.05,0.0,0.05
6013,23/03/2022,33,Segrià,252326,Torres de Segre,0.0,0.63,0.0,0.63
6014,04/04/2022,11,Baix Llobregat,80898,Gavà,0.01,0.0,0.0,0.01
6015,04/04/2022,11,Baix Llobregat,81960,Sant Andreu de la Barca,0.0,0.01,0.0,0.01
6016,04/04/2022,1,Alt Camp,430056,Alcover,0.0,0.39,0.0,0.39
6017,06/04/2022,3,Alt Penedès,81228,Mediona,0.0,0.01,0.0,0.01
6018,06/04/2022,21,Maresme,80095,Argentona,0.0,0.1,0.0,0.1
6019,06/04/2022,23,Noguera,250404,Balaguer,0.54,0.0,0.0,0.54
6020,06/04/2022,33,Segrià,252326,Torres de Segre,0.06,0.0,0.02,0.06
6021,07/04/2022,37,Terra Alta,430228,Batea,0.03,0.0,0.0,0.03
6022,07/04/2022,4,Alt Urgell,250772,Coll de Nargó,0.65,0.7,0.0,1.35
6023,07/04/2022,11,Baix Llobregat,81477,Olesa de Montserrat,0.0,0.04,0.0,0.04
6024,07/04/2022,17,Garraf,82310,Sant Pere de Ribes,0.86,0.0,0.0,0.86
6025,08/04/2022,17,Garraf,82310,Sant Pere de Ribes,15.29,4.6,0.0,19.89
6026,08/04/2022,11,Baix Llobregat,80765,Esparreguera,0.2,3.5,0.0,3.7
6027,09/04/2022,18,Garrigues,250292,Arbeca,0.0,0.15,0.0,0.15
6028,09/04/2022,28,Pla de l'Estany,170157,Banyoles,0.0,0.0,0.0,0.0
6029,09/04/2022,8,Baix Camp,430154,Arbolí,0.0,0.0,0.0,0.0
6030,10/04/2022,33,Segrià,252326,Torres de Segre,0.05,0.05,0.0,0.1
6031,10/04/2022,40,Vallès Occidental,81252,Montcada i Reixac,0.0,0.02,0.0,0.02
6032,12/04/2022,25,Pallars Jussà,252347,Tremp,0.0,0.28,0.0,0.28
6033,14/04/2022,25,Pallars Jussà,250019,Abella de la Conca,0.1,0.0,0.0,0.1
6034,15/04/2022,24,Osona,81509,Orís,1.0,1.0,0.0,2.0
6035,15/04/2022,41,Vallès Oriental,81154,Martorelles,0.0,0.12,0.0,0.12
6036,16/04/2022,33,Segrià,251207,Lleida,0.15,0.0,0.0,0.15
6037,16/04/2022,15,Cerdanya,170242,Bolvir,0.26,0.3,0.28,0.56
6038,17/04/2022,9,Baix Ebre,431554,Tortosa,0.0,0.0,0.0,0.0
6039,18/04/2022,7,Bages,80902,Gaià,0.01,0.0,0.0,0.01
6040,27/04/2022,15,Cerdanya,170242,Bolvir,0.0,0.02,0.0,0.02
6041,29/04/2022,33,Segrià,251207,Lleida,0.0,0.06,0.0,0.06
6042,30/04/2022,7,Bages,82188,Sant Joan de Vilatorrada,0.01,0.0,0.0,0.01
6043,30/04/2022,16,Conca de Barberà,430290,Blancafort,0.05,0.0,0.0,0.05
6044,01/05/2022,6,Anoia,81022,Igualada,0.02,0.0,0.0,0.02
6045,04/05/2022,13,Barcelonès,80193,Barcelona,0.0,0.0,0.0,0.0
6046,05/05/2022,20,Gironès,170792,Girona,0.0,0.11,0.0,0.11
6047,06/05/2022,30,Ribera d'Ebre,430607,Flix,0.0,0.0,0.0,0.0
6048,06/05/2022,20,Gironès,170499,Celrà,0.98,0.0,0.0,0.98
6049,07/05/2022,33,Segrià,252043,Seròs,10.0,36.5,0.0,46.5
6050,07/05/2022,8,Baix Camp,430332,Botarell,0.0,0.27,1.49,0.27
6051,07/05/2022,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.0,0.01,0.0,0.01
6052,07/05/2022,34,Selva,172023,Tossa de Mar,0.0,0.0,0.0,0.0
6053,08/05/2022,7,Bages,81136,Manresa,0.02,0.0,0.0,0.02
6054,09/05/2022,11,Baix Llobregat,81960,Sant Andreu de la Barca,0.0,0.0,0.0,0.0
6055,09/05/2022,26,Pallars Sobirà,259031,"Guingueta d'Àneu, la",0.0,0.02,0.0,0.02
6056,09/05/2022,33,Segrià,250788,Corbins,0.0,0.43,0.0,0.43
6057,09/05/2022,33,Segrià,250788,Corbins,0.0,4.7,0.0,4.7
6058,09/05/2022,9,Baix Ebre,431554,Tortosa,0.0,0.01,0.0,0.01
6059,10/05/2022,4,Alt Urgell,250886,Estamariu,0.0,0.02,0.0,0.02
6060,10/05/2022,23,Noguera,252311,Torrelameu,12.4,2.7,1.2,15.1
6061,10/05/2022,33,Segrià,252108,Soses,0.0,1.1,0.0,1.1
6062,10/05/2022,37,Terra Alta,430640,Gandesa,0.0,0.08,0.0,0.08
6063,11/05/2022,20,Gironès,170792,Girona,0.18,0.0,0.0,0.18
6064,11/05/2022,7,Bages,80615,Castellgalí,0.09,0.0,0.0,0.09
6065,11/05/2022,11,Baix Llobregat,80765,Esparreguera,0.0,0.0,0.0,0.0
6066,11/05/2022,7,Bages,81136,Manresa,0.23,0.0,0.0,0.23
6067,12/05/2022,20,Gironès,170209,Bescanó,0.06,0.0,0.0,0.06
6068,12/05/2022,40,Vallès Occidental,82606,Santa Perpètua de Mogoda,0.0,0.04,0.0,0.04
6069,13/05/2022,7,Bages,80615,Castellgalí,0.0,0.0,0.0,0.0
6070,13/05/2022,23,Noguera,250404,Balaguer,0.0,0.23,0.0,0.23
6071,13/05/2022,25,Pallars Jussà,250984,Gavet de la Conca,0.0,0.25,0.0,0.25
6072,13/05/2022,9,Baix Ebre,431554,Tortosa,0.05,0.0,0.0,0.05
6073,13/05/2022,7,Bages,81825,"Pont de Vilomara i Rocafort, el",2.12,0.0,0.0,2.12
6074,13/05/2022,18,Garrigues,251180,Juncosa,0.02,0.0,0.0,0.02
6075,13/05/2022,41,Vallès Oriental,81810,"Roca del Vallès, la",0.09,0.0,0.0,0.09
6076,13/05/2022,33,Segrià,251207,Lleida,0.0,0.27,0.0,0.27
6077,13/05/2022,41,Vallès Oriental,80235,Bigues i Riells,0.22,0.0,0.0,0.22
6078,14/05/2022,14,Berguedà,81770,"Quar, la",0.0,0.0,0.0,0.0
6079,14/05/2022,41,Vallès Oriental,82021,Sant Celoni,0.02,0.0,0.0,0.02
6080,14/05/2022,18,Garrigues,250560,Bovera,0.0,0.01,0.0,0.01
6081,14/05/2022,11,Baix Llobregat,81960,Sant Andreu de la Barca,0.0,0.0,0.0,0.0
6082,15/05/2022,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.0,0.01,0.0,0.01
6083,15/05/2022,20,Gironès,170675,Flaçà,0.0,0.0,0.0,0.0
6084,15/05/2022,41,Vallès Oriental,80057,"Ametlla del Vallès, l'",0.25,0.0,0.0,0.25
6085,15/05/2022,7,Bages,81402,Navarcles,0.0,0.01,0.0,0.01
6086,15/05/2022,37,Terra Alta,430640,Gandesa,0.0,0.02,0.0,0.02
6087,16/05/2022,28,Pla de l'Estany,170157,Banyoles,0.02,0.0,0.0,0.02
6088,16/05/2022,34,Selva,170280,Brunyola i Sant Martí Sapresa,0.12,0.0,0.0,0.12
6089,16/05/2022,3,Alt Penedès,81228,Mediona,0.03,0.0,0.0,0.03
6090,16/05/2022,20,Gironès,170792,Girona,0.0,0.02,0.0,0.02
6091,16/05/2022,40,Vallès Occidental,83008,Viladecavalls,0.3,0.52,0.05,0.82
6092,16/05/2022,41,Vallès Oriental,81810,"Roca del Vallès, la",1.35,0.0,0.0,1.35
6093,16/05/2022,41,Vallès Oriental,82763,Tagamanent,0.22,0.0,0.0,0.22
6094,16/05/2022,18,Garrigues,250096,"Albi, l'",0.87,0.63,0.0,1.5
6095,16/05/2022,6,Anoia,81653,"Pobla de Claramunt, la",0.83,0.0,0.0,0.83
6096,17/05/2022,4,Alt Urgell,251497,Oliana,0.0,0.08,0.0,0.08
6097,17/05/2022,4,Alt Urgell,252398,"Valls de Valira, les",0.0,0.02,0.0,0.02
6098,17/05/2022,34,Selva,170280,Brunyola i Sant Martí Sapresa,0.06,0.0,0.0,0.06
6099,17/05/2022,41,Vallès Oriental,81982,Sant Antoni de Vilamajor,0.0,0.04,0.02,0.04
6100,17/05/2022,30,Ribera d'Ebre,430607,Flix,0.0,0.16,0.31,0.16
6101,17/05/2022,12,Baix Penedès,430379,Calafell,0.0,0.01,0.0,0.01
6102,17/05/2022,41,Vallès Oriental,81075,Lliçà d'Amunt,0.0,0.01,0.01,0.01
6103,17/05/2022,7,Bages,81136,Manresa,0.01,0.0,0.0,0.01
6104,17/05/2022,28,Pla de l'Estany,170157,Banyoles,0.0,0.0,0.0,0.0
6105,18/05/2022,18,Garrigues,250061,"Albagés, l'",0.0,0.02,0.23,0.02
6106,19/05/2022,25,Pallars Jussà,251155,Isona i Conca Dellà,0.0,0.13,0.0,0.13
6107,19/05/2022,28,Pla de l'Estany,170157,Banyoles,0.0,0.02,0.0,0.02
6108,19/05/2022,11,Baix Llobregat,80728,Corbera de Llobregat,0.0,0.0,0.0,0.0
6109,19/05/2022,24,Osona,81120,Manlleu,0.0,0.0,0.0,0.0
6110,19/05/2022,41,Vallès Oriental,82943,Vallgorguina,0.02,0.0,0.0,0.02
6111,20/05/2022,11,Baix Llobregat,80689,Cervelló,0.66,0.0,0.0,0.66
6112,20/05/2022,20,Gironès,170871,Juià,0.02,0.0,0.0,0.02
6113,20/05/2022,30,Ribera d'Ebre,430653,Garcia,0.0,0.01,0.0,0.01
6114,20/05/2022,34,Selva,171931,Sils,0.03,0.0,0.0,0.03
6115,20/05/2022,41,Vallès Oriental,81075,Lliçà d'Amunt,0.0,0.01,0.0,0.01
6116,20/05/2022,24,Osona,82711,Sobremunt,0.13,0.0,0.0,0.13
6117,20/05/2022,33,Segrià,259123,Gimenells i el Pla de la Font,2.84,0.28,0.13,3.12
6118,20/05/2022,2,Alt Empordà,170932,Llers,0.05,0.0,0.0,0.05
6119,20/05/2022,30,Ribera d'Ebre,430846,Miravet,0.0,0.25,0.0,0.25
6120,20/05/2022,4,Alt Urgell,252398,"Valls de Valira, les",0.0,0.01,0.0,0.01
6121,20/05/2022,34,Selva,171931,Sils,0.04,0.0,0.0,0.04
6122,21/05/2022,1,Alt Camp,430056,Alcover,0.0,0.01,0.0,0.01
6123,21/05/2022,40,Vallès Occidental,81252,Montcada i Reixac,0.0,0.0,0.0,0.0
6124,22/05/2022,15,Cerdanya,170242,Bolvir,0.0,0.0,0.0,0.0
6125,22/05/2022,20,Gironès,170448,Cassà de la Selva,0.0,0.09,0.0,0.09
6126,22/05/2022,24,Osona,81120,Manlleu,0.03,0.0,0.0,0.03
6127,22/05/2022,33,Segrià,250788,Corbins,0.0,0.16,0.0,0.16
6128,22/05/2022,9,Baix Ebre,431554,Tortosa,0.0,0.0,0.0,0.0
6129,22/05/2022,33,Segrià,259123,Gimenells i el Pla de la Font,0.0,0.27,0.04,0.27
6130,22/05/2022,6,Anoia,81653,"Pobla de Claramunt, la",0.0,0.24,0.0,0.24
6131,23/05/2022,11,Baix Llobregat,82080,Sant Esteve Sesrovires,0.0,0.15,0.3,0.15
6132,23/05/2022,11,Baix Llobregat,80728,Corbera de Llobregat,0.0,0.02,0.0,0.02
6133,24/05/2022,9,Baix Ebre,439018,Deltebre,0.0,0.48,0.0,0.48
6134,28/05/2022,7,Bages,81136,Manresa,0.05,0.48,0.0,0.53
6135,28/05/2022,11,Baix Llobregat,82009,Sant Boi de Llobregat,0.0,0.8,0.0,0.8
6136,28/05/2022,7,Bages,82188,Sant Joan de Vilatorrada,0.0,0.01,0.0,0.01
6137,30/05/2022,30,Ribera d'Ebre,430192,Ascó,2.5,0.0,2.5,2.5
6138,31/05/2022,9,Baix Ebre,431554,Tortosa,0.16,0.0,0.0,0.16
6139,31/05/2022,25,Pallars Jussà,251155,Isona i Conca Dellà,0.0,0.5,0.0,0.5
6140,31/05/2022,13,Barcelonès,80193,Barcelona,0.0,0.0,0.0,0.0
6141,31/05/2022,29,Priorat,431573,Ulldemolins,4.43,1.53,0.0,5.96
6142,01/06/2022,9,Baix Ebre,431554,Tortosa,0.0,0.02,0.0,0.02
